"date","ni","day","av7"
2019-05-29,1880,"Wed",1032.85714285714
2019-05-30,1554,"Thu",997
2019-05-31,1529,"Fri",991.571428571429
2019-06-01,7,"Sat",928.714285714286
2019-06-02,0,NA,928.571428571429
2019-06-03,2188,"Mon",1241.14285714286
2019-06-04,1595,"Tue",1250.42857142857
2019-06-05,2073,"Wed",1278
2019-06-06,1584,"Thu",1282.28571428571
2019-06-07,1560,"Fri",1286.71428571429
2019-06-08,0,NA,1285.71428571429
2019-06-09,0,NA,1285.71428571429
2019-06-10,2156,"Mon",1281.14285714286
2019-06-11,1985,"Tue",1336.85714285714
2019-06-12,1864,"Wed",1307
2019-06-13,1722,"Thu",1326.71428571429
2019-06-14,1676,"Fri",1343.28571428571
2019-06-15,76,"Sat",1354.14285714286
2019-06-16,0,NA,1354.14285714286
2019-06-17,2005,"Mon",1332.57142857143
2019-06-18,1816,"Tue",1308.42857142857
2019-06-19,2016,"Wed",1330.14285714286
2019-06-20,1375,"Thu",1280.57142857143
2019-06-21,1654,"Fri",1277.42857142857
2019-06-22,0,NA,1266.57142857143
2019-06-23,0,NA,1266.57142857143
2019-06-24,1956,"Mon",1259.57142857143
2019-06-25,1972,"Tue",1281.85714285714
2019-06-26,1791,"Wed",1249.71428571429
2019-06-27,1640,"Thu",1287.57142857143
2019-06-28,1567,"Fri",1275.14285714286
2019-06-29,0,NA,1275.14285714286
2019-06-30,0,NA,1275.14285714286
2019-07-01,2201,"Mon",1310.14285714286
2019-07-02,1979,"Tue",1311.14285714286
2019-07-03,2153,"Wed",1362.85714285714
2019-07-04,1626,"Thu",1360.85714285714
2019-07-05,1618,"Fri",1368.14285714286
2019-07-06,1076,"Sat",1521.85714285714
2019-07-07,38,"Sun",1527.28571428571
2019-07-08,1697,"Mon",1455.28571428571
2019-07-09,1311,"Tue",1359.85714285714
2019-07-10,1758,"Wed",1303.42857142857
2019-07-11,1749,"Thu",1321
2019-07-12,1900,"Fri",1361.28571428571
2019-07-13,224,"Sat",1239.57142857143
2019-07-14,66,"Sun",1243.57142857143
2019-07-15,1997,"Mon",1286.42857142857
2019-07-16,1482,"Tue",1310.85714285714
2019-07-17,2092,"Wed",1358.57142857143
2019-07-18,1487,"Thu",1321.14285714286
2019-07-19,1849,"Fri",1313.85714285714
2019-07-20,203,"Sat",1310.85714285714
2019-07-21,0,NA,1301.42857142857
2019-07-22,1524,"Mon",1233.85714285714
2019-07-23,1650,"Tue",1257.85714285714
2019-07-24,2169,"Wed",1268.85714285714
2019-07-25,1346,"Thu",1248.71428571429
2019-07-26,1623,"Fri",1216.42857142857
2019-07-27,220,"Sat",1218.85714285714
2019-07-28,0,NA,1218.85714285714
2019-07-29,1669,"Mon",1239.57142857143
2019-07-30,1538,"Tue",1223.57142857143
2019-07-31,1740,"Wed",1162.28571428571
2019-08-01,1661,"Thu",1207.28571428571
2019-08-02,1817,"Fri",1235
2019-08-03,0,NA,1203.57142857143
2019-08-04,0,NA,1203.57142857143
2019-08-05,1868,"Mon",1232
2019-08-06,1677,"Tue",1251.85714285714
2019-08-07,1910,"Wed",1276.14285714286
2019-08-08,1575,"Thu",1263.85714285714
2019-08-09,1771,"Fri",1257.28571428571
2019-08-10,1,"Sat",1257.42857142857
2019-08-11,0,NA,1257.42857142857
2019-08-12,2091,"Mon",1289.28571428571
2019-08-13,1633,"Tue",1283
2019-08-14,1567,"Wed",1234
2019-08-15,1397,"Thu",1208.57142857143
2019-08-16,1519,"Fri",1172.57142857143
2019-08-17,0,NA,1172.42857142857
2019-08-18,0,NA,1172.42857142857
2019-08-19,2484,"Mon",1228.57142857143
2019-08-20,1419,"Tue",1198
2019-08-21,1735,"Wed",1222
2019-08-22,1497,"Thu",1236.28571428571
2019-08-23,1436,"Fri",1224.42857142857
2019-08-24,0,NA,1224.42857142857
2019-08-25,0,NA,1224.42857142857
2019-08-26,1033,"Mon",1017.14285714286
